time_value,geo_value,smoothed_wspent_time_1d,smoothed_wtested_14d,smoothed_wpublic_transit_1d,smoothed_wworried_become_ill,smoothed_wvaccine_likely_govt_health,smoothed_wshop_1d,smoothed_wtested_positive_14d,smoothed_wwork_outside_home_1d,smoothed_wothers_masked,smoothed_wcli,smoothed_wcovid_vaccinated,smoothed_wvaccine_likely_friends,smoothed_wrestaurant_1d,smoothed_wvaccine_likely_politicians,smoothed_wvaccine_likely_who,smoothed_wwearing_mask,smoothed_wlarge_event_1d
2021-02-07,26000,38.417291,8.1490302,2.2858936,62.032361,25.2043267,60.0473433,10.401819,37.0968216,75.9981915,0.6229357,22.2308083,29.4066542,16.1872554,7.0752825,28.3211027,87.1485407,11.9065037
2021-02-07,26163,33.5323397,10.8590391,2.9567656,67.7640342,28.281503,57.8205498,10.9870011,33.7668343,88.4745445,1.2408194,16.7050942,35.9879709,13.755642,8.831385,32.8923506,93.8237768,8.4654111
2021-02-07,27000,38.624391,11.1002259,3.198674,60.7722446,25.2671246,59.1358366,6.9158775,41.7025282,78.0796289,0.6431396,22.0990674,34.2454189,20.8216279,7.6561091,31.2263618,88.0067059,13.7748255
2021-02-07,28000,40.6289535,11.3493118,1.957853,66.2429771,21.5691595,58.5617878,27.8430566,40.4695371,66.8435433,1.2339341,21.2660413,33.0644318,18.6943147,9.4787209,24.5775619,87.222485,13.4502188
2021-02-07,29000,42.8377831,8.215882,2.2569221,61.7974111,19.8780424,61.1914245,19.0719328,39.8917734,47.6067841,0.8108038,21.4295641,29.2557363,24.4343112,4.6248744,23.4906018,77.9023348,16.1364939
2021-02-07,31000,45.9945081,9.2505618,3.4757864,59.3913006,23.5980338,60.5483423,11.3279528,49.8480381,60.8187856,1.0784968,18.8497528,33.8425794,26.7722419,7.2334693,26.5092339,77.9450539,18.1781574
2021-02-07,32003,32.6923477,13.5927832,3.5044515,70.840929,32.4299839,58.0961922,25.6633335,34.9315022,89.9553705,0.5244848,17.2869744,40.568527,19.7122624,11.3131796,39.8818423,96.6614857,8.4486527
2021-02-07,33000,29.9806231,10.845615,0.8536757,65.9572786,29.8911946,53.9481872,11.9709558,39.3232573,92.7071814,0.9603499,20.4047963,38.4662203,11.7146234,7.5750253,35.6811446,96.8044211,5.8842537
2021-02-07,34000,27.513204,13.5317858,1.7253127,71.1470302,26.4950539,52.4795048,12.5338666,36.4533421,92.6283972,0.630273,22.9928762,30.9206936,13.7060139,7.2382743,31.325236,93.5166502,5.9066808
2021-02-07,34003,24.1417098,20.9885728,4.228093,75.8467035,35.9055408,53.2481637,7.9393597,33.3126898,95.5721485,0.6797898,24.999169,40.3996242,13.7433944,11.3595195,42.3674976,96.5914275,6.0120917
2021-02-07,34013,19.4133539,23.7932806,10.3859936,75.3625949,36.575371,50.2549528,11.4648187,31.9212681,93.2882398,0.7191426,18.092678,36.2691109,7.1545122,9.8853864,39.3286609,97.2065992,3.2701772
2021-02-07,34023,27.3538351,22.2587273,2.3340257,76.5192449,29.2215023,56.5123428,16.2117516,31.6045032,90.8020506,0.6144218,13.9732444,36.5778078,13.3007911,8.8901897,36.8578458,95.1452177,4.5468483
2021-02-07,35000,33.7693519,14.1644244,1.6539932,67.6812055,25.4614003,60.2731898,11.3816832,32.1699697,78.6188374,0.9893822,29.8635819,36.6293915,8.163588,7.6626461,30.7174677,89.9126515,7.7459785
2021-02-07,35001,31.3475895,12.231937,1.9466928,74.9837838,35.2144794,54.1816611,9.8813491,31.1126779,93.1722947,0.7939082,23.7188176,41.4369506,8.586078,11.5346981,41.5645227,95.4182992,4.0822989
2021-02-07,36000,33.9796017,12.0616196,1.9409301,71.2976486,24.7971896,56.0931905,10.2207414,36.3439252,91.0909078,1.0553084,20.3952452,31.2286688,15.237598,6.8732159,30.0232354,94.3345344,5.8090491
2021-02-07,36005,20.251707,30.2439196,29.9197017,78.5168463,40.8890693,53.0563659,15.6639699,26.8628656,88.8003165,1.3530184,14.2553501,43.9364718,6.8189081,20.6841454,46.7943874,97.6140454,4.4776196
2021-02-07,36029,32.4731229,14.0911238,3.4872182,73.9098044,29.8766738,57.955774,12.7929478,36.6139206,94.5058087,1.2369061,21.53355,32.7590809,14.9094255,9.446364,35.5587395,94.221892,7.8730934
2021-02-07,36047,23.5208301,27.589477,30.3254622,74.9449565,37.799683,55.8670494,6.9782012,28.5943353,89.726006,0.9289262,15.1140806,36.4647137,8.796302,15.2901581,41.8522981,96.8273195,4.3779728
2021-02-07,36061,26.5548064,29.7371876,32.4634863,74.9773062,47.8471854,56.5654095,6.4663212,23.1900083,94.5851787,1.2056073,18.7462016,41.5070412,10.314231,17.0261657,52.8413611,97.181838,3.4057289
2021-02-07,36081,18.5784875,24.7323757,26.7288674,81.5652825,50.6965655,50.4695429,13.61815,31.0191778,94.0691597,0.9411236,12.1623574,51.8327647,7.1183244,23.0447824,52.9219627,98.8382181,2.7511407
2021-02-07,36103,24.7474493,18.060138,4.0105148,76.9413564,33.8847333,52.2672918,18.2855066,32.1227771,91.7048866,1.2354044,15.7911738,37.2094029,11.2582288,12.2038942,40.3707551,97.0046933,4.8692529
2021-02-07,36119,23.4340882,19.17638,7.9036606,74.8264547,41.7366495,52.8629768,7.5266507,28.5357766,93.2713222,1.4696983,25.7945086,42.5837157,11.9439561,14.6897783,47.6702597,97.3143113,4.01973
2021-02-07,37000,37.7215909,12.8953534,1.5782878,68.8777887,25.6030052,62.0070586,19.6771392,38.2751966,75.9907183,1.0642216,21.9495365,33.3366788,19.2162239,9.2208465,29.8283599,89.544004,10.0145915
2021-02-07,39000,38.3547295,10.4143036,2.255841,64.2124995,22.0215826,58.8796741,18.0312116,42.1380841,77.9451134,0.7313763,15.7066396,30.7399347,22.7045705,6.1561814,24.6758726,87.3488169,12.6810294
2021-02-07,40000,40.1933338,11.9202947,3.4944606,68.0936662,22.6081839,61.1533108,27.4428131,42.512565,46.1498357,1.4705312,23.9965193,29.1672013,22.9452719,6.3585899,27.3357234,81.1243383,15.0452776
2021-02-07,41000,34.8412375,8.0949604,1.6608052,62.9650828,27.9170451,59.9942761,9.4872567,37.6339464,80.8918797,0.5908844,18.0421886,31.0076014,12.0457109,6.1968543,33.570272,87.7938047,7.9452711
2021-02-07,42000,36.1519013,8.3716845,2.3858211,66.798757,23.7686516,57.5286469,16.0881679,35.0954565,72.2563993,1.0370915,19.4924965,32.5615211,20.6072262,6.6296116,28.015756,86.6850847,10.9987467
2021-02-07,44000,34.5860512,23.0439325,2.9686267,71.42376,27.7135076,58.0038114,5.4079673,37.5704391,93.0489472,1.3071895,20.7065237,36.165598,19.6074349,7.0619043,41.3613827,95.7542778,5.8953368
2021-02-07,44007,28.4067475,25.0375834,3.2981506,76.2677203,34.7949122,55.6483456,6.0110086,36.1087315,94.4124945,0.767249,13.9858828,34.9152556,15.0559445,9.5661452,37.9155081,97.2930334,4.4713975
2021-02-07,45000,37.5919493,16.5262577,2.0340519,66.626249,22.6038628,57.6815206,21.7432692,37.8355453,68.9836388,0.9654674,16.9309849,32.2532676,20.0665998,7.9871602,24.9460844,86.7877445,13.7450702
2021-02-07,47000,41.5059148,8.2996706,2.3729891,65.4103376,20.3196948,62.9306331,18.8231729,41.3750371,51.4223539,1.3358716,16.6897187,32.3253398,21.4404971,5.6171829,24.7196377,82.1957449,13.545138
2021-02-07,48000,39.9841225,11.1235973,1.8997707,66.1518911,23.3040597,62.4195924,22.7423614,39.7397596,62.4584265,1.0527755,19.433381,32.6429061,24.0339093,8.3609099,26.2854232,83.6499034,17.1378664
2021-02-07,48029,33.7317915,16.2753965,3.1882305,74.7825679,33.52164,59.3624178,22.7976644,42.4781257,90.8418913,1.0321161,20.014441,39.7162514,20.9460847,11.232008,38.6913719,96.2506465,10.9357548
2021-02-07,48113,30.086616,13.9593159,2.3247298,74.0276479,41.4171857,58.5031202,22.8272232,41.9817202,86.228681,1.2947955,18.6632654,40.8771339,18.5101042,11.211846,44.895297,95.6986928,9.7817194
2021-02-07,48141,31.2565617,17.3389201,2.0565837,82.485286,43.9551526,60.675808,34.9772315,35.1640119,90.9204341,1.6313506,24.6111817,44.8526976,16.05809,18.7152243,48.9638977,97.1252189,6.8065922
2021-02-07,48201,33.2783825,15.618264,3.9285375,75.1065531,36.6918034,59.2162486,17.8481035,39.837028,85.2693353,1.0811002,17.2655689,41.6473981,21.9819759,12.3822978,42.4923763,94.2798096,10.9482793
2021-02-07,48215,31.0947445,20.6387217,2.2967628,83.8029319,43.7757335,62.4740251,19.5592277,35.0247424,91.6093781,1.197382,20.3272443,47.7331641,16.5767069,18.8137052,46.2898343,98.0802143,9.2336219
2021-02-07,48439,35.5696489,12.7369513,2.9957032,71.1590074,31.5563889,59.26044,27.4144522,41.4765439,84.638468,1.3566133,20.2769181,38.917911,21.7644757,11.2704098,37.5285914,95.1254191,10.7869885
2021-02-07,48453,31.3591261,11.5671379,2.5448907,75.7483999,41.8528912,54.0922171,12.8751808,35.0726058,89.7802628,0.2042835,17.0364525,46.839959,18.1178035,13.3966463,50.4170268,96.2371291,7.4975127
2021-02-07,49000,49.8311739,9.931414,3.1180555,57.7376332,22.7097948,64.1157182,17.2162275,48.0401355,70.0411693,1.1890983,19.2512488,31.541119,23.9247599,5.339202,25.4907737,82.2493501,19.3136801
2021-02-07,50000,26.4586498,16.6375698,1.9120569,70.8610096,34.4805527,57.4587035,8.7198317,36.4518356,91.7400002,0.8342772,15.3256068,32.9661074,6.2656791,6.3708393,41.4059516,95.4268359,1.9493777
2021-02-07,51000,32.2021404,10.2292674,1.7534286,70.7123427,29.3573646,56.0685514,15.580695,36.4266952,80.196984,0.6654376,21.7135466,34.279143,15.3995423,9.5822168,31.10139,90.9148408,6.8146244
2021-02-07,53000,31.6584725,9.7578907,2.20131,63.2804838,30.0361895,59.7160315,8.6362675,33.9422055,82.6467999,0.7051937,24.7859273,31.1990457,10.3681763,7.5423223,33.4310334,92.3363452,5.223825
2021-02-07,53033,30.7415804,10.9507498,5.1445293,71.4745318,44.7248142,54.287831,9.0833364,26.5094827,94.5816283,0.3310934,17.9449895,34.6560497,10.9086497,12.1507961,52.0334764,96.9039851,2.9939861
2021-02-07,54000,31.8436278,11.4049891,1.759388,71.6405842,26.2988181,58.2992259,16.1051673,35.7953781,75.503964,1.0720764,21.6644572,34.1428916,15.432407,7.5944188,29.2644579,90.4976206,9.1209393
2021-02-07,55000,38.8487778,9.9517123,2.3780437,61.6162358,28.5768153,58.9977912,9.8918497,41.7240828,69.0641841,0.5752475,21.0888032,32.7820246,19.9294691,8.373684,32.7301585,83.5828927,12.5919346
2021-02-08,1000,41.2204907,11.6614405,1.6426836,69.3350023,18.631417,62.6819693,22.4318532,39.8908454,60.3228427,1.5189158,13.2207175,31.5402153,22.4573401,5.9999606,23.266828,83.5654489,14.9735161
2021-02-08,2000,38.5081909,15.0236468,3.106184,56.0748273,21.000877,64.8215333,4.5758626,39.4859085,60.3433518,1.5486726,39.8195753,25.9515364,16.4865001,3.1545328,25.4432104,80.7730425,10.8787259
2021-02-08,4000,28.7501539,13.3291877,1.1064967,73.5373747,36.1117641,59.311621,21.1208536,31.4250471,75.4873575,0.3849115,30.6974205,41.5557263,16.2801432,13.1176695,35.5185558,91.5942919,6.0011952
2021-02-08,4013,38.0947676,14.5640169,3.8097205,67.9347744,30.8781208,61.6797565,20.0320021,36.2647914,82.5703771,1.1450088,18.5650915,36.779693,21.5137595,8.7389928,34.9279855,91.6950322,10.6032383
2021-02-08,4019,33.4696746,13.8681683,4.3146117,74.5546866,33.9152192,62.0882601,19.9361745,33.5853372,87.2556192,0.8277529,25.0013507,36.216979,16.8012937,9.4821504,39.9210772,94.0351266,8.034867
2021-02-08,5000,40.2013073,11.6661616,2.4581368,68.0447344,22.1591528,62.1711048,19.7564605,41.2144304,66.4567838,1.5892696,19.9183329,31.5547285,18.2154927,6.4190617,25.7749609,88.2320964,11.977158
2021-02-08,6000,34.4299136,11.4055922,2.697469,72.0602692,29.2582084,62.1594042,13.9976093,28.2670668,80.7423237,0.783603,18.9136307,34.7667895,11.3919767,7.4349527,35.3837521,91.185057,6.7033962
2021-02-08,6001,26.6935719,14.6379162,4.5922012,75.3133471,44.176398,52.6907873,9.4015032,27.1519038,93.2953667,0.3750469,15.6083914,39.8805736,11.6111266,14.3490846,49.8121515,97.3004518,4.1592084
2021-02-08,6013,29.3692792,14.0960406,3.6106758,73.2625764,41.9709499,57.2014404,9.4935159,31.9915249,92.878363,0.7024426,20.3222541,40.9042459,9.9698585,11.0132849,47.4140484,97.0666596,4.3569946
2021-02-08,6019,33.6188277,14.1825334,3.0035161,73.51756,32.2608171,61.1914014,22.0232293,35.1152142,86.8363395,1.2784289,17.1491542,37.0050049,13.6091879,12.2994339,39.3514252,93.026916,9.5147813
2021-02-08,6037,23.5710778,19.2380237,5.5370869,76.5991143,43.036725,55.6800125,14.994939,32.7771204,90.7192563,1.140093,17.2361848,43.1103337,9.2004828,16.040833,47.99975,97.0659608,3.8952976
2021-02-08,6059,27.2617043,14.3111129,3.1363557,73.0886396,42.4811019,57.2498276,12.481619,35.029561,87.822385,0.9342476,18.9503307,44.0788753,10.812299,13.9735777,45.9677919,94.7245756,5.7122608
2021-02-08,6065,28.5770468,13.9154767,1.419911,72.7654948,36.5030907,59.0941575,20.4907524,29.8403806,90.0449618,0.6013905,18.9182911,39.0491142,12.9970241,14.2797975,42.5204916,95.2259047,5.6353661
2021-02-08,6071,28.8500465,14.9029423,2.763054,72.6740058,33.8964617,59.145934,17.2793177,35.5387069,89.4503482,0.8223576,14.4679782,36.5249993,10.2910199,12.5003048,38.0641869,95.6099824,8.5847808
2021-02-08,6073,31.4361136,15.2920272,2.9121384,74.6243478,38.8141307,58.375459,14.0731914,36.4589426,86.2441042,0.5205167,22.4580527,38.4621112,12.9690358,12.9948422,46.5275736,96.2251115,5.9127012
2021-02-08,6075,24.0452657,22.4838841,17.2690019,73.8836479,47.5224637,57.0574379,4.4814783,25.012851,94.9358955,0.1205432,15.6961397,43.0455626,12.7607747,15.9482152,51.5578071,98.3886594,2.2989948
2021-02-08,6081,26.5426611,18.5280317,2.5407538,75.5403644,53.8738635,55.7246568,7.3441945,25.2935908,94.693847,0.5940659,17.8095236,45.1039443,9.6119134,15.5824394,54.9429825,97.4267647,2.6028501
2021-02-08,6085,24.464979,18.6663099,2.4307673,75.313442,44.2209348,51.6049189,5.2074982,27.9450912,93.1118328,0.5821942,15.8858851,41.2407408,8.4425658,13.8858318,49.3105044,96.8047904,3.0219178
2021-02-08,6111,29.0437731,19.2948359,2.2613048,78.2546846,37.2530906,56.4062461,21.9945497,33.1158852,90.4055632,0.559726,18.4768566,41.5849078,10.6408577,10.764783,45.2492582,95.5258771,6.73654
2021-02-08,8000,39.4020024,11.6911156,5.3622306,57.9021465,24.1954573,58.4187306,8.5521624,39.592326,68.8975911,1.1141166,23.8266566,31.5724165,20.6862878,5.1645663,29.846443,83.856932,14.2499253
2021-02-08,9000,29.540826334495225,15.685206023820573,3.955646323883294,70.51221953633103,32.974394751934405,52.650527592615546,10.3662721,31.864066317221795,82.04640820843807,1.0612848140450895,,35.650618180655904,13.280292648257165,11.17653338373463,37.84799132411674,92.47564581661965,7.279319406687321
2021-02-08,9001,27.4691168,19.9877887,2.9841339,74.1101705,36.4801178,51.6272806,10.4968813,31.2457894,97.0677415,0.6231723,19.6451174,35.6909275,10.7380364,13.6773234,41.5622444,96.9551205,4.5068921
2021-02-08,9003,28.0568243,17.2931457,2.6270234,73.6860138,35.0230704,55.4727601,16.4821263,34.103044,96.5015907,0.3517869,18.9933054,34.4985222,12.2350536,10.6236009,40.3660582,97.1150654,5.3481431
2021-02-08,9009,30.0891486,20.4101506,2.3332921,75.2099119,34.8193683,54.4118302,8.0437873,30.9218705,94.230345,0.6517036,24.5612609,35.8449236,11.1523355,10.716848,40.2888668,98.3460283,3.3980784
2021-02-08,10000,29.540826334495225,15.685206023820573,3.955646323883294,70.51221953633103,32.974394751934405,52.650527592615546,16.6086867,31.864066317221795,82.04640820843807,1.0612848140450895,,35.650618180655904,13.280292648257165,11.17653338373463,37.84799132411674,92.47564581661965,7.279319406687321
2021-02-08,10003,33.7297848,18.3589508,1.6510591,70.5919217,33.7380578,57.7350469,12.615648,32.7655956,90.7289386,0.8542319,21.2930205,41.8694877,12.9213708,12.0625141,39.9719856,96.0195889,5.4711997
2021-02-08,12000,40.1906828,12.7284339,2.1011094,63.7231832,21.830123,63.8468214,18.777206,35.7259803,48.708349,1.2456118,21.0203683,30.6426535,22.7722627,5.9204184,25.5625936,79.2613598,16.5480846
2021-02-08,12011,32.5499111,16.1212343,4.037399,75.4987858,36.5573613,62.2720394,12.8582711,41.2727514,84.743842,0.6395389,18.8595965,36.4227,20.6634015,10.6731907,43.2440551,95.8562989,8.761594
2021-02-08,12031,40.8424157,15.8882524,5.6876227,65.5627956,24.9667263,62.6427485,16.3827936,38.7260578,74.4785632,1.0587881,18.5887832,29.3778518,24.9793647,8.4263816,28.9566613,90.5968248,15.4340579
2021-02-08,12057,35.3744105,13.8316342,3.508418,71.8772569,32.4191128,57.9003248,22.9312395,37.5317513,77.4031433,1.7032126,16.9400108,38.8472047,20.3502572,9.8211444,37.5279981,92.5028154,10.3336194
2021-02-08,12086,29.0353757,23.6060697,5.8222866,83.2314641,48.4235453,63.7565519,14.3673093,38.6386153,87.3798538,0.9637995,11.8823317,44.0204566,16.3516256,16.1559409,51.4145287,96.9249631,8.9326866
2021-02-08,12103,36.0042795,10.4232586,3.3406294,67.1036816,31.5851009,63.6506496,18.9796032,33.5951867,76.0143631,0.4123069,17.7403624,37.0849389,25.6340276,8.3087682,35.8481242,91.4959885,11.9788545
2021-02-08,13000,37.0637222,11.8739498,2.0467095,67.9101775,21.8430285,60.3559231,24.4075392,41.3764578,52.4825017,1.286111,20.457464,31.0668165,20.517014,7.1642057,25.1016918,82.2851058,13.7441461
2021-02-08,16000,44.658991,6.4357458,3.2813056,58.5830478,23.7740103,64.4875026,12.3641215,39.4247315,47.2876583,0.9574714,19.136535,30.6159188,26.2303184,6.1618998,26.7291422,76.6889476,15.9864046
2021-02-08,17000,40.2694029,10.8583521,3.1340779,64.2003043,23.8884728,57.0357699,10.5630904,44.4979901,70.247649,1.0052964,22.4801161,30.5967919,22.0925901,6.9655045,29.4532452,85.1930886,12.6442001
2021-02-08,17031,28.2881622,11.4640736,8.5482968,73.1865076,39.6342065,54.2820843,12.649844,35.375127,91.9306955,0.7862595,18.6720807,40.0209435,10.4391349,14.2975298,45.8947594,95.9897378,6.1975673
2021-02-08,18000,42.1422185,9.24328,2.0274134,64.4637564,21.7502944,59.3859717,17.7357845,41.9029275,67.4329306,1.2324953,20.5767982,28.6622599,24.3942894,6.7802658,24.699549,84.5127359,15.0998581
2021-02-08,19000,41.231801,8.5176712,3.3433959,62.3257356,26.3828532,60.7537565,16.0846764,44.8778083,68.9104875,1.2874793,18.8623122,33.1860684,22.7261619,7.2588767,30.7628645,85.0801469,13.2589718
2021-02-08,20000,41.555129,10.1389458,2.4904435,65.5718654,27.6211392,61.3300416,12.5009037,46.3079167,63.5797728,1.1134401,21.6568184,33.3347078,19.2725578,6.8944503,30.6533301,87.1164835,14.0864938
2021-02-08,21000,36.4021559,11.6499293,1.6596589,70.6325967,23.9048488,58.7749904,17.8946949,36.4234514,71.7364335,0.9891677,20.5773251,33.8999228,17.5783524,6.4297692,28.0794445,90.552061,9.0691134
2021-02-08,22000,45.8900599,13.1242535,2.7398905,64.8682505,18.4752529,65.8454841,20.2235177,41.6348195,56.5796056,1.1967742,19.5191038,32.1960502,22.6660441,7.3063171,21.4874974,81.4601041,16.4477063
2021-02-08,23000,32.3698263,12.4570554,1.5222178,64.9300176,30.6575736,57.0724415,10.1217262,34.6098391,91.3913307,0.433526,17.4338539,27.467029,11.4513461,5.7578048,34.5040216,93.7016236,5.9023313
2021-02-08,24000,30.8997055,9.5358547,2.2429307,70.3042067,25.4070656,59.2834807,10.8921219,35.3592004,91.2251106,0.1900623,23.5512047,31.4994299,19.4280179,7.4842175,31.8356696,94.5220513,5.8517879
2021-02-08,24031,21.4457802,13.4788981,2.7467906,76.8277972,52.7706265,46.9798251,12.4728432,23.9689825,95.8038686,0.5808293,18.9719945,42.6559042,7.2305667,14.9794881,51.9477244,97.330933,2.2406492
2021-02-08,25000,28.8165626,13.9831464,3.5825536,72.2743437,39.5847964,55.4753762,10.4136425,34.7843792,82.04640820843807,0.3885354,16.0979904,32.8785081,8.1644376,5.6864407,45.2528653,89.0505741,4.3829051
2021-02-08,25017,26.8399455,19.2655233,4.7741148,71.6920513,38.2184961,49.3636196,5.7137745,31.5599847,96.6715703,0.2960934,13.0920093,33.5552167,9.4362334,9.4684558,43.3953357,97.5707534,2.8036361
2021-02-08,25025,22.8097811,26.1695083,20.3970231,77.1985084,42.9075065,53.6118412,5.5481977,35.1074234,93.048455,1.1363434,13.8034145,39.8002091,9.5802053,11.338453,46.8263687,96.8547885,3.1328029
2021-02-08,25027,29.8917085,19.6996867,3.2457757,70.7844379,33.7134176,55.7910563,9.9858991,33.7130291,93.1367199,0.7294902,14.57321,34.0123693,12.984271,9.1657011,39.3496849,95.4446636,4.4204505
2021-02-08,26000,38.6023099,7.6881702,2.2467825,61.2243147,24.3797184,60.4141568,9.6240867,37.5303271,76.3866964,0.5550056,22.5692192,30.3573216,17.6589437,6.9102849,27.9113924,86.4458652,12.1195289
2021-02-08,26163,34.3677616,10.2882798,3.0542238,68.7081222,28.045242,57.2389842,11.0676938,32.9170219,88.5864819,1.0122354,16.2554007,36.4866075,13.5243437,9.3861577,32.6615317,94.644218,7.8076129
2021-02-08,27000,36.4524444,10.8036488,3.2509714,60.176544,24.4715156,57.6491263,6.2635226,40.5718324,78.136092,0.5721179,23.693447,33.4116718,20.2074913,7.0209658,29.6296295,88.8145657,12.8858877
2021-02-08,28000,41.1135897,10.690914,1.9429803,65.5762945,21.6586785,60.6669113,22.2692972,42.2758262,67.6106698,1.2170016,21.3913862,32.009807,17.5343921,8.585593,24.5181971,87.1426794,13.5936153
2021-02-08,29000,42.3533924,8.7685225,2.5031328,60.688762,20.0742351,60.7824492,19.2267258,39.1902431,47.2208523,0.7098107,22.6888797,28.4491279,23.6208533,4.6709477,23.5263839,77.0433746,16.4803057
2021-02-08,31000,45.8780891,8.9201572,3.6039002,58.8067592,22.5559187,62.579253,9.9426598,49.6883529,61.1980289,1.2094918,18.7542491,32.1274845,26.4930106,7.4856205,25.2487871,78.1628396,19.7829708
2021-02-08,32003,32.8574283,12.0898522,4.0891524,70.6835786,33.2612332,58.8257124,26.2877147,34.2993932,89.1564358,0.3110646,17.6078022,37.4597234,19.5044442,12.6403048,41.6598287,96.2472334,8.8615046
2021-02-08,33000,29.4366423,10.5960905,0.8731205,65.4310393,32.2717421,53.8273796,11.5309234,40.1873026,92.2412028,0.9698997,18.300944,42.2369716,12.5573903,10.0597051,39.3926795,95.7003972,5.3327883
2021-02-08,34000,29.2758319,12.4802636,2.1420694,69.3370954,31.572126,52.9981459,11.8509682,36.3566474,92.8757976,0.7547194,21.5841484,32.7235614,14.3348964,7.2356912,33.5742484,93.9173003,5.871406
2021-02-08,34003,22.5940122,21.9242708,4.0100984,75.5403731,37.7665207,52.8124192,10.1312262,32.3154837,94.7950369,0.5375503,26.017047,43.6494152,14.0339421,11.2287802,42.2792808,96.3004954,6.3815998
2021-02-08,34013,19.9757122,25.5484129,10.9275542,77.24802,34.3165237,48.3130864,12.2663349,31.6002038,93.1511521,0.8491275,16.8383748,34.7043167,7.7365118,10.0846406,37.8067491,96.9989717,3.6538532
2021-02-08,34017,22.5028241,23.3737115,14.7855636,81.4089307,41.3218411,51.0082992,12.5121642,30.0566673,92.5055694,0.7144334,15.4205919,41.9609272,9.3645022,15.0843225,43.9179982,96.5463543,3.6826681
2021-02-08,34023,27.9137462,18.396224,2.6424884,74.4700906,31.2617128,53.4426131,20.4672202,28.6428941,93.6222251,0.3687487,16.3999488,38.1678746,14.4226072,10.2648245,38.5833873,94.8572164,4.62047
2021-02-08,35000,34.7717824,14.0308087,1.4145717,69.4018709,26.3335966,59.1473595,11.0353898,32.8381282,77.2698587,0.8998435,30.0295306,36.9263691,8.9637653,8.3947629,31.2601391,90.4709227,7.9543736
2021-02-08,35001,33.3826439,12.5483,2.5386627,74.5838145,35.4100151,53.837493,6.2421747,33.2280834,93.7148133,0.8570251,24.4605916,40.2112633,8.9736888,10.5929682,41.7481381,95.287208,4.1672602
2021-02-08,36000,33.6437237,12.0042489,1.8568718,70.9568976,24.1229595,56.5903682,9.6109439,35.5919132,90.8138266,1.038424,21.5475232,30.4190829,13.7876556,6.4790054,28.4130426,94.4719421,5.5373268
2021-02-08,36005,19.9082077,30.1698502,30.4100679,77.2961934,39.713542,52.86295,16.7701518,27.8420121,88.1328078,1.2833803,14.2522592,43.4413072,6.9262762,21.0250102,45.8037649,97.4233827,4.5243673
2021-02-08,36029,31.7972954,13.6358576,4.1519409,72.9847314,31.3150772,58.3888718,14.2426449,36.5291768,94.6070847,0.838093,21.2111622,32.5529978,15.9686122,9.6387077,36.9740731,95.0818856,6.9085382
2021-02-08,36047,23.1959106,25.8128357,30.9862828,75.5623726,38.2276659,55.9488951,5.8455439,27.5194052,89.5979111,0.8039812,14.6133565,36.8849882,7.9215467,15.8113225,41.832528,97.1916702,4.2805421
2021-02-08,36059,23.8410779,19.8835798,2.7491663,76.0942689,34.8745599,51.263027,10.8358093,32.5578946,95.9436196,0.7120063,20.6216922,42.2858772,9.3528973,13.3470116,38.7519668,96.9309656,3.7189095
2021-02-08,36061,27.2533027,26.4344397,32.8034761,75.5166892,46.0945344,58.5660478,8.0361603,22.9694357,94.1946884,1.2126087,18.796381,41.7127451,9.9518139,16.2487526,51.6680786,97.1380246,3.4771478
2021-02-08,36081,17.4540058,24.9260628,24.1859834,80.5341243,49.2098273,50.4142156,13.490127,30.4350729,93.5012261,0.9196487,11.6555034,48.775882,6.2582369,21.616161,51.8378542,98.5714574,2.6070748
2021-02-08,36103,26.255583,18.4230877,4.5370097,76.1648486,33.6309006,50.6773299,19.3291327,35.2229564,91.3824433,1.2257426,16.7957007,37.3592886,11.9304933,12.5281766,42.0644477,96.5226076,5.4176392
2021-02-08,36119,24.0616269,19.6668826,6.5614268,75.5258246,40.8215167,52.6714547,7.3533526,29.6355191,92.8101209,1.5552451,25.9682727,40.7765765,12.1957753,13.1334377,44.0807234,97.3874492,4.1275143
2021-02-08,37000,38.6202739,12.4779023,1.678628,68.3707657,24.8034504,62.536364,19.9168644,39.1223451,75.330842,1.0491106,21.8738704,32.4825554,19.1464565,8.7429965,29.3987157,89.0677213,10.3270088
2021-02-08,39000,39.2187143,10.1090916,2.1512955,62.8789309,21.3195564,60.4273049,16.9782348,43.0591679,77.8719003,0.8519943,17.221808,30.8793148,22.7194229,6.5343223,23.9076247,87.5180461,12.1822735
2021-02-08,40000,41.3460245,11.2635649,3.6431682,68.2289673,21.510779,62.9119758,26.6325109,43.0845372,45.0026841,1.4757773,23.8181864,30.0049583,23.2388165,6.2268657,26.6499769,81.887703,14.7895634
2021-02-08,41000,36.1665426,6.9143044,1.3695302,62.2705622,26.5660468,60.891349,9.3308144,37.6107281,81.1275552,0.7305286,18.6894872,31.8233108,11.6560834,6.322974,32.9337908,88.7164231,8.1109524
2021-02-08,42000,36.6326523,8.7835326,2.3534563,67.6526892,24.4026722,58.0849438,16.1795919,36.0847915,71.1930548,1.1881626,19.7575395,33.7196867,20.1686023,7.0382014,28.0964287,86.8611381,11.1595814
